longitude,latitude,fakulte,glcm_contrast_5x5,glcm_homogeneity_5x5
27.206222603463814,38.367803616851795,Guzel Sanatlar,251.6506818181817,0.12516167530207925
27.206337075496318,38.36780341545278,Guzel Sanatlar,265.79545454545445,0.1134602123329668
27.20404738158585,38.36771729942967,Guzel Sanatlar,126.99318181818177,0.12638392077372818
27.204161853497993,38.36771710015478,Guzel Sanatlar,102.78477272727274,0.1344133019385909
27.204276325409005,38.36771690076811,Guzel Sanatlar,90.31068181818179,0.13073887159006647
27.204390797318887,38.367716701269686,Guzel Sanatlar,80.68886363636364,0.13694142799699274
27.204505269227635,38.3677165016595,Guzel Sanatlar,73.75363636363636,0.14513606062257955
27.20461974113525,38.36771630193755,Guzel Sanatlar,66.89068181818182,0.15315282802629163
27.204734213041732,38.36771610210384,Guzel Sanatlar,61.545227272727274,0.16295692154161054
27.204848684947077,38.36771590215837,Guzel Sanatlar,53.4775,0.17250703355757255
27.204963156851292,38.36771570210114,Guzel Sanatlar,45.267727272727264,0.18238164464767107
27.20507762875437,38.36771550193214,Guzel Sanatlar,45.271363636363645,0.17519924997302394
27.205192100656312,38.36771530165139,Guzel Sanatlar,45.95863636363636,0.17718593773804675
27.205306572557117,38.36771510125887,Guzel Sanatlar,49.45,0.1858742766970076
27.205421044456784,38.367714900754585,Guzel Sanatlar,56.3065909090909,0.18817971770561515
27.20553551635531,38.36771470013854,Guzel Sanatlar,74.66454545454545,0.19000232395720207
27.205649988252706,38.36771449941074,Guzel Sanatlar,97.15818181818182,0.1896315939730561
27.205764460148956,38.36771429857117,Guzel Sanatlar,123.42818181818183,0.17873783331092963
27.20587893204407,38.367714097619846,Guzel Sanatlar,141.54181818181817,0.1713865761032075
27.205993403938038,38.36771389655676,Guzel Sanatlar,153.83636363636367,0.16215557176084872
27.206107875830867,38.3677136953819,Guzel Sanatlar,196.045909090909,0.14239516100818633
27.206222347722555,38.36771349409529,Guzel Sanatlar,231.36681818181808,0.1266610523072513
27.203932656771585,38.36762737582207,Guzel Sanatlar,109.04499999999993,0.1436800160183086
27.204047128542904,38.36762717665957,Guzel Sanatlar,101.29636363636361,0.1436150515791414
27.20416160031309,38.36762697738531,Guzel Sanatlar,81.49363636363634,0.15349918420279923
27.204276072082145,38.367626777999284,Guzel Sanatlar,73.04704545454545,0.14754531230944729
27.20439054385007,38.36762657850151,Guzel Sanatlar,65.50772727272727,0.15241784626044882
27.204505015616864,38.367626378891956,Guzel Sanatlar,62.645909090909086,0.158425889306609
27.20461948738252,38.36762617917065,Guzel Sanatlar,55.68136363636363,0.16550401172482818
27.204733959147045,38.36762597933758,Guzel Sanatlar,55.09750000000001,0.17075857058350297
27.204848430910438,38.36762577939275,Guzel Sanatlar,48.09386363636363,0.1769567698063757
27.20496290267269,38.36762557933616,Guzel Sanatlar,44.56499999999998,0.18452484877700487
27.205077374433813,38.36762537916781,Guzel Sanatlar,45.46045454545456,0.17202727926931002
27.205191846193802,38.3676251788877,Guzel Sanatlar,50.842954545454546,0.17382807034678252
27.205306317952648,38.36762497849582,Guzel Sanatlar,59.90454545454548,0.1811954148206097
27.205420789710356,38.367624777992184,Guzel Sanatlar,68.00227272727277,0.18348220768420617
27.20553526146693,38.36762457737679,Guzel Sanatlar,77.9152272727273,0.18305070751779007
27.205649733222366,38.36762437664963,Guzel Sanatlar,86.32250000000002,0.18479210769609555
27.205764204976663,38.367624175810704,Guzel Sanatlar,100.45886363636362,0.17611590032015154
27.205878676729817,38.367623974860024,Guzel Sanatlar,111.78522727272727,0.17512754153080728
27.20599314848183,38.36762377379758,Guzel Sanatlar,122.22749999999998,0.17048145597456982
27.206107620232704,38.36762357262338,Guzel Sanatlar,163.82386363636357,0.1513876241555562
27.206222091982436,38.36762337133741,Guzel Sanatlar,196.99749999999995,0.137894990543086
27.203932403871722,38.36753725304993,Guzel Sanatlar,90.95999999999995,0.1575618078035272
27.204046875501085,38.367537053888064,Guzel Sanatlar,84.36818181818181,0.15652651371183782
27.204161347129315,38.36753685461445,Guzel Sanatlar,70.55340909090908,0.1626877796378555
27.204275818756415,38.36753665522907,Guzel Sanatlar,62.04045454545454,0.15807016202107343
27.20439029038238,38.36753645573192,Guzel Sanatlar,55.56181818181818,0.164086121485004
27.204504762007222,38.367536256123024,Guzel Sanatlar,55.37431818181818,0.16822978493014454
27.204619233630925,38.36753605640236,Guzel Sanatlar,50.56977272727273,0.1760029320850301
27.204733705253496,38.36753585656993,Guzel Sanatlar,48.5240909090909,0.17371695170079265
27.20484817687493,38.36753565662574,Guzel Sanatlar,42.958863636363624,0.18015014497491744
27.20496264849523,38.36753545656979,Guzel Sanatlar,41.637954545454534,0.18486958507597814
27.205077120114392,38.367535256402086,Guzel Sanatlar,50.268181818181816,0.17501261600283796
27.205191591732426,38.36753505612261,Guzel Sanatlar,63.620000000000005,0.17601530529335785
27.205306063349315,38.36753485573138,Guzel Sanatlar,75.39272727272731,0.18210955963696457
27.205420534965075,38.36753465522839,Guzel Sanatlar,83.4520454545455,0.18189378154210778
27.20553500657969,38.36753445461363,Guzel Sanatlar,93.32363636363638,0.18416643241752137
27.205649478193166,38.36753425388712,Guzel Sanatlar,101.71568181818184,0.185027364021642
27.205763949805508,38.36753405304885,Guzel Sanatlar,115.36727272727273,0.17801488708112556
27.20587842141671,38.36753385209881,Guzel Sanatlar,127.1870454545455,0.17939804811446264
27.205992893026767,38.36753365103701,Guzel Sanatlar,140.05795454545455,0.1721599283595299
27.206107364635685,38.36753344986345,Guzel Sanatlar,178.06409090909085,0.15254440287560886
27.203817679484455,38.367447329325856,Guzel Sanatlar,82.62409090909088,0.1560653555713025
27.20393215097299,38.3674471302764,Guzel Sanatlar,80.32590909090908,0.1615600201885303
27.204046622460396,38.36744693111518,Guzel Sanatlar,74.33545454545454,0.15897492798900886
27.204161093946674,38.3674467318422,Guzel Sanatlar,61.69590909090908,0.16111626548848135
27.204275565431818,38.367446532457464,Guzel Sanatlar,54.21454545454543,0.15623948378729838
27.204390036915832,38.36744633296095,Guzel Sanatlar,49.55636363636361,0.16058141871706869
27.204504508398713,38.36744613335269,Guzel Sanatlar,50.74454545454544,0.16175111537015158
27.20461897988046,38.36744593363267,Guzel Sanatlar,48.50636363636362,0.16900808698368022
27.204733451361072,38.36744573380089,Guzel Sanatlar,49.68749999999999,0.1655843098556909
27.204847922840553,38.36744553385734,Guzel Sanatlar,54.00363636363635,0.1707589399151797
27.2049623943189,38.36744533380204,Guzel Sanatlar,54.80863636363636,0.1758765829597956
27.205076865796112,38.36744513363497,Guzel Sanatlar,65.70090909090908,0.171669376035579
27.205191337272186,38.36744493335615,Guzel Sanatlar,78.33704545454546,0.17388568927144715
27.205305808747127,38.36744473296556,Guzel Sanatlar,88.7286363636364,0.18223126993323274
27.205420280220928,38.3674445324632,Guzel Sanatlar,96.26909090909095,0.1837177580629194
27.205534751693587,38.36744433184909,Guzel Sanatlar,105.70363636363638,0.18589917338012538
27.20564922316511,38.36744413112323,Guzel Sanatlar,114.24795454545456,0.1848254379025201
